Date,Open,High,Low,Close,Adj Close,Volume
Aug 30 2018,214.97,216.94,214.61,216.65,215.04,2652900.0
Aug 29 2018,214.81,215.80,213.45,214.99,213.39,1812500.0
Aug 28 2018,214.63,215.96,212.57,214.43,212.83,2434000.0
Aug 27 2018,210.25,214.37,208.63,212.97,211.38,2821300.0
Aug 24 2018,206.35,209.27,204.68,209.00,207.44,2054100.0
Aug 23 2018,207.73,209.08,205.28,205.59,204.06,3557800.0
Aug 22 2018,210.45,211.71,207.43,207.54,205.99,2689000.0
Aug 21 2018,207.52,211.44,207.11,210.51,208.94,2995200.0
Aug 20 2018,209.48,210.00,205.86,206.72,205.18,5448900.0
Aug 17 2018,207.97,211.19,205.51,209.27,207.71,3909300.0
Aug 16 2018,207.77,208.86,206.69,208.69,207.13,2923900.0
Aug 15 2018,205.13,207.58,202.77,206.58,205.04,4113200.0
Aug 14 2018,211.58,211.58,206.84,207.30,205.76,3632700.0
Aug 13 2018,211.65,213.98,210.45,211.08,209.51,2935900.0
Aug 10 2018,212.81,214.48,210.46,212.23,210.65,3701700.0
Aug 09 2018,220.15,220.25,215.94,216.58,214.97,2754800.0
Aug 08 2018,220.54,221.23,218.95,219.46,217.82,1580100.0
Aug 07 2018,219.22,221.84,217.14,220.31,218.67,2979800.0
Aug 06 2018,216.63,218.31,215.86,216.95,215.33,2263800.0
Aug 03 2018,215.75,218.00,214.40,217.81,216.19,2483200.0
Aug 02 2018,214.27,218.26,213.25,216.35,214.74,4031200.0
Aug 01 2018,223.26,223.94,216.20,216.80,215.18,4266900.0
Jul 31 2018,226.68,228.84,221.54,221.77,220.12,6386000.0
Jul 30 2018,221.11,228.02,221.05,225.19,223.51,7527500.0
Jul 27 2018,224.01,229.29,220.07,221.05,219.40,7944300.0
Jul 26 2018,226.50,229.77,221.57,223.18,221.52,8506900.0
Jul 25 2018,217.71,228.65,217.71,225.97,224.29,9227100.0
Jul 24 2018,217.80,220.39,216.00,217.34,215.72,8115800.0
Jul 23 2018,210.41,218.64,210.40,216.72,215.10,8221100.0
Jul 20 2018,210.10,211.21,208.76,210.33,208.76,6289300.0
Jul 19 2018,208.29,211.48,208.04,210.37,208.80,6324700.0
Jul 18 2018,207.22,209.88,206.63,208.78,207.22,8083400.0
Jul 17 2018,202.21,209.09,202.01,208.31,206.76,11082700.0
Jul 16 2018,201.60,206.38,200.53,203.25,201.74,10227700.0
Jul 13 2018,212.50,214.00,201.90,202.46,200.95,16167800.0
Jul 12 2018,207.08,210.28,197.46,209.98,208.42,43508300.0
Jul 11 2018,244.95,247.54,242.61,243.44,241.63,3576100.0
Jul 10 2018,248.34,251.80,247.05,250.56,248.69,1641300.0
Jul 09 2018,249.00,249.23,245.53,247.43,245.59,1795500.0
Jul 06 2018,244.90,248.60,244.42,247.68,245.83,2311200.0
Jul 05 2018,241.79,245.61,240.68,245.40,243.57,2529900.0
Jul 03 2018,243.36,243.39,239.00,239.29,237.51,1159100.0
Jul 02 2018,240.09,242.22,237.42,242.05,240.25,3336900.0
Jun 29 2018,246.95,246.95,242.57,242.64,240.83,4279400.0
Jun 28 2018,246.28,247.32,242.27,244.90,243.07,3323800.0
Jun 27 2018,252.09,255.16,246.85,247.11,245.27,2472000.0
Jun 26 2018,253.00,254.61,250.55,251.54,249.67,2423300.0
Jun 25 2018,256.42,256.42,250.43,252.42,250.54,2970500.0
Jun 22 2018,261.18,261.50,258.96,259.71,257.77,5241200.0
Jun 21 2018,261.58,262.57,258.44,259.65,257.72,1818600.0
Jun 20 2018,261.50,264.02,260.74,261.22,259.27,2495100.0
Jun 19 2018,256.00,261.13,254.15,260.95,259.01,3622100.0
Jun 18 2018,269.00,269.00,264.23,264.50,260.79,3019100.0
Jun 15 2018,270.04,271.81,266.33,270.23,266.44,6096900.0
Jun 14 2018,265.00,269.07,264.10,268.46,264.70,3704200.0
Jun 13 2018,261.76,266.07,260.71,263.58,259.88,3486800.0
Jun 12 2018,260.33,261.73,258.40,261.43,257.76,2759400.0
Jun 11 2018,257.86,261.80,256.32,260.83,257.17,3185900.0
Jun 08 2018,256.74,259.93,253.74,257.97,254.35,7369400.0
Jun 07 2018,263.00,266.48,262.92,264.68,260.97,4607700.0
Jun 06 2018,260.74,263.78,259.71,263.52,259.83,3746500.0
Jun 05 2018,259.46,261.35,258.04,259.26,255.63,4237400.0
Jun 04 2018,258.00,259.36,256.23,258.37,254.75,2576500.0
Jun 01 2018,254.37,257.70,252.54,256.34,252.75,2530300.0
May 31 2018,249.26,255.29,249.00,252.07,248.54,3469800.0
May 30 2018,251.18,252.03,249.33,249.40,245.90,2684400.0
May 29 2018,248.64,251.11,248.47,249.69,246.19,2819600.0
May 25 2018,244.04,250.68,244.04,250.03,246.52,3221400.0
May 24 2018,240.86,244.36,240.00,243.53,240.12,2178600.0
May 23 2018,236.23,240.63,236.03,240.56,237.19,2332100.0
May 22 2018,240.24,241.37,237.58,238.49,235.15,1921800.0
May 21 2018,239.46,240.50,236.67,239.05,235.70,2572000.0
May 18 2018,239.86,240.62,235.88,235.99,232.68,2526200.0
May 17 2018,238.12,241.66,238.00,239.45,236.09,2282500.0
May 16 2018,242.14,242.21,238.99,240.51,237.14,2933000.0
May 15 2018,242.31,244.44,238.50,241.58,238.19,2498400.0
May 14 2018,246.28,248.42,243.80,244.76,241.33,2758000.0
May 11 2018,243.08,244.50,241.60,243.38,239.97,2405200.0
May 10 2018,239.73,243.73,238.61,243.51,240.10,2574700.0
May 09 2018,235.80,239.13,234.05,238.05,234.71,3503100.0
May 08 2018,235.74,238.96,234.82,238.85,235.50,4014900.0
May 07 2018,231.30,236.90,231.00,235.97,232.66,3695300.0
May 04 2018,223.65,232.09,221.98,230.52,227.29,5130300.0
May 03 2018,226.49,227.88,222.68,225.25,222.09,5801100.0
May 02 2018,233.30,233.44,226.80,228.74,225.53,5295000.0
May 01 2018,230.85,230.85,226.36,230.38,227.15,4494700.0
Apr 30 2018,232.58,234.12,228.32,229.42,226.20,3968200.0
Apr 27 2018,233.57,234.20,230.70,232.78,229.52,2721100.0
Apr 26 2018,231.00,231.88,228.30,230.42,227.19,3275100.0
Apr 25 2018,229.00,231.10,225.86,229.00,225.79,3402300.0
Apr 24 2018,235.74,236.12,226.69,228.39,225.19,4488900.0
Apr 23 2018,237.99,238.32,232.12,233.45,230.18,3133700.0
Apr 20 2018,241.22,241.60,235.01,237.12,233.80,4153000.0
Apr 19 2018,243.54,246.28,240.66,242.86,239.46,5014100.0
Apr 18 2018,251.00,251.67,247.46,249.59,246.09,2051100.0
Apr 17 2018,250.89,252.85,249.64,251.74,248.21,2508400.0
Apr 16 2018,249.09,249.89,245.68,249.37,245.87,2517200.0
Apr 13 2018,250.00,252.00,244.90,246.94,243.48,4831200.0
Apr 12 2018,241.43,242.64,237.10,239.43,236.07,4103600.0
Apr 11 2018,238.12,240.72,237.08,240.32,236.95,1992200.0
Apr 10 2018,239.56,241.56,237.66,239.75,236.39,3324400.0
Apr 09 2018,229.98,239.66,229.26,234.74,231.45,3749400.0
Apr 06 2018,233.73,236.54,227.76,228.87,225.66,3024800.0
Apr 05 2018,240.76,241.68,235.00,236.31,233.00,3579800.0
Apr 04 2018,230.05,237.92,229.50,236.99,233.67,3772000.0
Apr 03 2018,230.86,236.98,227.21,236.78,233.46,4556900.0
Apr 02 2018,233.95,236.12,225.44,227.68,224.49,5308800.0
Mar 29 2018,238.09,240.84,234.76,235.65,232.35,4687400.0
Mar 28 2018,244.08,246.93,235.60,236.68,233.36,4174400.0
Mar 27 2018,248.08,254.25,241.60,244.37,240.94,6391700.0
Mar 26 2018,247.67,248.83,240.51,247.73,244.26,4871300.0
Mar 23 2018,243.38,245.22,240.41,242.48,239.08,5907000.0
Mar 22 2018,242.03,246.72,241.50,243.57,240.16,4307800.0
Mar 21 2018,240.58,250.59,240.06,246.00,242.55,5491200.0
Mar 20 2018,245.10,248.05,241.28,242.36,237.24,6191800.0
Mar 19 2018,253.10,256.49,242.77,244.95,239.77,7126700.0
Mar 16 2018,263.00,263.60,254.41,254.87,249.48,11395500.0
Mar 15 2018,263.73,268.90,263.50,267.76,262.10,5799000.0
Mar 14 2018,262.00,262.34,255.15,260.59,255.08,3961900.0
Mar 13 2018,266.43,273.85,260.23,261.22,255.70,6685500.0
Mar 12 2018,260.65,264.30,259.62,262.84,257.28,5388100.0
Mar 09 2018,248.58,254.28,247.63,253.78,248.42,3078200.0
Mar 08 2018,248.26,248.30,245.92,246.95,241.73,3355400.0
Mar 07 2018,248.69,249.40,244.33,247.05,241.83,3154900.0
Mar 06 2018,249.31,251.30,247.32,250.96,245.66,3003000.0
Mar 05 2018,249.90,251.34,243.42,246.98,241.76,2590000.0
Mar 02 2018,240.43,251.18,240.23,250.87,245.57,2740200.0
Mar 01 2018,245.86,249.12,241.31,243.31,238.17,2604400.0
Feb 28 2018,254.08,254.49,245.98,246.46,241.25,2883400.0
Feb 27 2018,252.09,255.67,251.68,251.81,246.49,2117600.0
Feb 26 2018,251.96,254.44,251.00,252.95,247.60,2887800.0
Feb 23 2018,252.14,255.03,250.29,253.71,248.35,1828000.0
Feb 22 2018,249.12,253.10,248.27,249.35,244.08,1934200.0
Feb 21 2018,252.49,253.47,248.45,248.62,243.36,2815600.0
Feb 20 2018,248.75,255.74,247.52,249.62,244.34,4169300.0
Feb 16 2018,251.27,252.37,248.04,248.89,243.63,3263900.0
Feb 15 2018,249.28,251.84,244.43,251.83,246.51,2554000.0
Feb 14 2018,245.00,248.65,243.48,247.66,242.42,2549100.0
Feb 13 2018,241.01,246.03,240.06,245.86,240.66,2371900.0
Feb 12 2018,237.86,245.48,237.50,244.40,239.23,3506300.0
Feb 09 2018,232.79,237.12,226.25,235.50,230.52,4328200.0
Feb 08 2018,237.39,238.52,229.51,229.57,224.72,4320000.0
Feb 07 2018,238.76,243.10,237.00,237.38,232.36,4047500.0
Feb 06 2018,225.62,240.40,224.90,240.38,235.30,7774400.0
Feb 05 2018,234.68,244.00,227.60,228.10,223.28,7077600.0
Feb 02 2018,236.77,237.96,234.09,235.48,230.50,5835200.0
Feb 01 2018,241.72,245.90,238.10,238.79,233.74,6685100.0
Jan 31 2018,250.00,253.14,244.86,248.03,242.79,8048200.0
Jan 30 2018,241.25,245.03,237.01,240.98,235.89,4600200.0
Jan 29 2018,248.28,249.49,243.49,245.47,240.28,5040100.0
Jan 26 2018,249.42,250.95,245.24,250.79,245.49,4901400.0
Jan 25 2018,257.74,257.84,247.00,247.29,242.06,5952000.0
Jan 24 2018,260.97,263.27,256.00,256.86,251.43,4540500.0
Jan 23 2018,261.74,264.41,258.11,262.90,257.34,3539800.0
Jan 22 2018,265.65,266.77,260.62,262.11,256.57,2723000.0
Jan 19 2018,269.15,269.44,266.07,266.39,260.76,2996300.0
Jan 18 2018,265.46,270.06,264.48,269.80,264.10,3031900.0
Jan 17 2018,265.48,266.53,260.46,265.81,260.19,3727300.0
Jan 16 2018,265.18,267.00,261.66,263.25,257.69,3352800.0
Jan 12 2018,263.39,265.32,262.01,264.29,258.70,1988100.0
Jan 11 2018,263.57,263.85,261.55,263.50,257.93,1772600.0
Jan 10 2018,265.98,266.14,260.73,262.83,257.27,3160700.0
Jan 09 2018,273.06,273.85,268.19,268.50,262.82,2602700.0
Jan 08 2018,270.92,272.55,269.06,272.27,266.51,2097100.0
Jan 05 2018,271.97,274.26,269.45,271.62,265.88,2863300.0
Jan 04 2018,271.59,271.76,268.43,270.02,264.31,1906700.0
Jan 03 2018,267.29,270.73,266.03,269.93,264.22,3116100.0
Jan 02 2018,259.77,267.50,257.57,267.01,261.37,3313500.0
Dec 29 2017,259.77,261.95,256.64,256.90,251.47,1798000.0
Dec 28 2017,260.16,260.80,258.55,260.42,254.92,1364100.0
Dec 27 2017,258.84,261.61,258.50,259.12,253.64,3561500.0
Dec 26 2017,257.23,262.35,253.39,258.10,252.64,2225600.0
Dec 22 2017,261.82,263.37,258.70,262.35,256.80,1461700.0
Dec 21 2017,265.95,266.25,261.07,261.53,256.00,1775800.0
Dec 20 2017,266.14,266.35,262.78,265.64,260.02,1984500.0
Dec 19 2017,263.30,265.29,261.27,263.70,258.13,1909400.0
Dec 18 2017,264.08,266.51,262.59,264.39,258.80,2978600.0
Dec 15 2017,261.65,266.00,258.26,265.73,258.40,4509100.0
Dec 14 2017,262.34,263.00,256.70,259.34,252.19,3759500.0
Dec 13 2017,260.41,263.29,260.18,262.03,254.80,2694300.0
Dec 12 2017,259.36,260.88,255.72,258.70,251.56,2854100.0
Dec 11 2017,259.34,263.55,258.79,259.95,252.78,3494100.0
Dec 08 2017,265.77,266.94,259.30,259.91,252.74,4184800.0
Dec 07 2017,274.89,275.70,261.67,263.89,256.61,7928200.0
Dec 06 2017,258.83,264.42,254.20,263.89,256.61,4875100.0
Dec 05 2017,262.66,266.12,260.45,261.65,254.43,3811700.0
Dec 04 2017,273.91,274.52,260.14,263.61,256.34,4843900.0
Dec 01 2017,275.21,275.51,264.05,271.56,264.07,4772900.0
Nov 30 2017,271.78,278.35,270.09,277.94,270.27,3145200.0
Nov 29 2017,278.00,278.14,264.87,271.50,264.01,4723100.0
Nov 28 2017,284.86,284.90,276.84,277.40,269.75,2679600.0
Nov 27 2017,280.26,285.68,279.77,284.62,276.77,2623000.0
Nov 24 2017,276.67,282.99,276.51,282.38,274.59,1157200.0
Nov 22 2017,277.02,277.71,274.17,275.37,267.77,1864200.0
Nov 21 2017,276.10,278.21,274.91,276.59,268.96,2090300.0
Nov 20 2017,272.62,276.75,271.39,274.88,267.30,2863900.0
Nov 17 2017,271.77,272.11,268.43,271.86,264.36,2406900.0
Nov 16 2017,266.80,274.65,266.11,272.11,264.60,3100000.0
Nov 15 2017,262.30,267.00,258.03,265.60,258.27,2903200.0
Nov 14 2017,263.30,265.58,261.26,263.26,256.00,1971800.0
Nov 13 2017,262.50,265.98,261.55,265.01,257.70,2806400.0
Nov 10 2017,265.79,266.64,263.60,264.96,257.65,2033800.0
Nov 09 2017,268.64,270.40,262.50,265.64,258.31,3098000.0
Nov 08 2017,269.33,273.82,267.24,272.40,264.89,3025400.0
Nov 07 2017,272.54,274.50,267.54,271.32,263.84,3678900.0
Nov 06 2017,278.30,281.80,270.03,277.52,269.86,7808800.0
Nov 03 2017,264.03,278.00,257.11,273.63,266.08,12050300.0
Nov 02 2017,262.17,264.64,248.87,259.50,252.34,6719600.0
Nov 01 2017,264.24,265.64,256.89,259.29,252.14,2733300.0
Oct 31 2017,262.50,266.70,261.30,263.91,256.63,3284500.0
Oct 30 2017,253.30,262.20,253.27,261.23,254.02,5020200.0
Oct 27 2017,244.57,252.99,242.79,252.90,245.92,4475300.0
Oct 26 2017,247.27,247.85,243.76,243.76,237.04,2444600.0
Oct 25 2017,245.88,248.93,244.23,245.82,239.04,2095500.0
Oct 24 2017,245.07,248.14,244.11,247.68,240.85,2288700.0
Oct 23 2017,245.18,245.65,242.71,244.27,237.53,2341800.0
Oct 20 2017,246.96,247.00,243.76,244.24,237.50,2354800.0
Oct 19 2017,240.82,244.37,238.36,244.29,237.55,2584400.0
Oct 18 2017,243.33,244.61,239.80,244.00,237.27,1990500.0
Oct 17 2017,245.84,245.94,242.34,242.62,235.93,2696500.0
Oct 16 2017,248.58,249.47,245.62,246.67,239.87,1489900.0
Oct 13 2017,250.15,250.84,247.47,247.96,241.12,1525700.0
Oct 12 2017,250.42,251.28,248.28,248.74,241.88,2006700.0
Oct 11 2017,245.21,251.17,245.14,250.40,243.49,2660300.0
Oct 10 2017,247.53,248.16,243.04,245.99,239.20,1534800.0
Oct 09 2017,246.00,247.25,245.39,246.42,239.62,1655100.0
Oct 06 2017,240.30,245.75,240.30,245.74,238.96,1748900.0
Oct 05 2017,243.27,245.74,242.37,243.67,236.95,2281100.0
Oct 04 2017,238.78,242.33,237.51,242.00,235.32,2327100.0
Oct 03 2017,240.08,240.95,237.89,239.50,232.89,2561100.0
Oct 02 2017,245.31,245.31,239.75,240.47,233.84,1943100.0
Sep 29 2017,242.94,244.28,241.51,242.54,235.85,1731900.0
Sep 28 2017,239.51,243.36,239.50,242.94,236.24,2193200.0
Sep 27 2017,239.50,242.67,238.58,240.58,233.94,2648900.0
Sep 26 2017,237.88,239.95,235.31,237.27,230.72,3901000.0
Sep 25 2017,237.19,237.81,231.53,235.51,229.01,3869200.0
Sep 22 2017,238.34,240.75,238.12,239.24,232.64,2310000.0
Sep 21 2017,242.46,242.70,238.18,240.38,233.75,2862000.0
Sep 20 2017,249.74,249.88,237.86,242.91,236.21,5701000.0
Sep 19 2017,251.17,251.85,248.33,249.76,242.87,2208800.0
Sep 18 2017,251.05,252.83,248.61,249.82,242.93,2574300.0
Sep 15 2017,247.63,251.19,245.11,250.55,242.65,5006600.0
Sep 14 2017,244.62,247.51,243.24,246.95,239.16,2864500.0
Sep 13 2017,245.82,247.91,245.15,246.24,238.47,2966400.0
Sep 12 2017,249.66,249.74,245.50,247.14,239.34,1839600.0
Sep 11 2017,247.08,248.24,246.01,247.74,239.93,1687800.0
Sep 08 2017,245.92,246.40,243.10,244.11,236.41,1809400.0
Sep 07 2017,249.79,250.00,246.13,246.55,238.77,1608800.0
Sep 06 2017,250.61,251.31,247.70,249.38,241.51,1399600.0
Sep 05 2017,250.12,252.73,247.02,249.05,241.19,2430600.0
Sep 01 2017,252.33,255.34,252.30,252.73,244.76,2324200.0
Aug 31 2017,246.62,252.53,245.55,252.07,244.12,2949100.0
Aug 30 2017,241.56,246.34,240.88,246.02,238.26,2192400.0
Aug 29 2017,241.29,244.58,240.03,241.73,234.10,3353600.0
Aug 28 2017,247.04,247.64,242.50,243.25,235.58,3417400.0
Aug 25 2017,252.25,254.40,243.78,245.59,237.84,6909900.0
Aug 24 2017,258.67,259.36,251.10,255.05,247.00,5211900.0
Aug 23 2017,253.92,258.91,253.39,256.92,248.82,2792800.0
Aug 22 2017,251.83,256.19,251.00,255.19,247.14,2691700.0
Aug 21 2017,251.89,251.89,246.18,249.62,241.75,2069300.0
Aug 18 2017,247.33,251.48,246.13,249.37,241.50,2012600.0
Aug 17 2017,253.00,254.25,246.65,246.95,239.16,2279300.0
Aug 16 2017,254.32,254.74,251.81,253.42,245.43,1539400.0
Aug 15 2017,253.12,254.06,251.27,253.69,245.69,2094200.0
Aug 14 2017,246.86,251.25,246.00,250.91,243.00,1673600.0
Aug 11 2017,240.05,245.24,238.70,244.17,236.47,1697600.0
Aug 10 2017,246.66,247.00,240.46,240.71,233.12,2903300.0
Aug 09 2017,249.53,250.36,247.52,249.17,241.31,2125600.0
Aug 08 2017,251.98,254.29,250.42,251.36,243.43,2043900.0
Aug 07 2017,249.39,252.89,248.90,252.44,244.48,1873000.0
Aug 04 2017,250.74,250.97,248.12,249.17,241.31,1345400.0
Aug 03 2017,252.81,253.00,247.23,250.29,242.39,2344700.0
Aug 02 2017,254.60,257.28,251.06,253.36,245.37,3697000.0
Aug 01 2017,248.23,250.00,246.96,248.39,240.55,1758200.0
Jul 31 2017,250.98,252.45,245.46,246.66,238.88,1890200.0
Jul 28 2017,248.92,251.12,247.50,250.37,242.47,3191900.0
Jul 27 2017,258.21,258.49,248.95,250.95,243.03,3201000.0
Jul 26 2017,254.69,258.19,254.62,257.01,248.90,1997100.0
Jul 25 2017,252.80,254.41,250.18,254.30,246.28,1612300.0
Jul 24 2017,253.29,253.68,251.69,253.03,245.05,1363800.0
Jul 21 2017,251.53,253.52,250.46,253.11,245.13,1550400.0
Jul 20 2017,254.50,255.00,252.35,253.43,245.44,1213500.0
Jul 19 2017,252.00,254.54,250.55,254.40,246.38,2552600.0
Jul 18 2017,247.26,250.93,246.06,250.88,242.97,1300300.0
Jul 17 2017,250.79,252.36,248.86,249.02,241.16,1874600.0
Jul 14 2017,248.63,250.40,247.85,250.29,242.39,1441700.0
Jul 13 2017,247.12,249.87,246.55,247.31,239.51,2040000.0
Jul 12 2017,243.00,247.18,241.06,246.42,238.65,2771000.0
Jul 11 2017,242.00,242.60,239.39,240.89,233.29,2050200.0
Jul 10 2017,240.51,241.94,238.81,241.77,234.14,2249900.0
Jul 07 2017,235.30,240.19,235.27,239.62,232.06,2473100.0
Jul 06 2017,227.56,235.73,227.50,235.04,227.63,2633400.0
Jul 05 2017,231.00,232.33,229.11,231.61,224.30,2969900.0
Jul 03 2017,234.51,235.24,229.08,229.76,222.51,2112300.0
Jun 30 2017,236.27,236.69,232.86,233.05,225.70,2653400.0
Jun 29 2017,238.70,238.97,230.57,234.04,226.66,3451300.0
Jun 28 2017,236.59,241.73,234.50,241.05,233.45,2453300.0
Jun 27 2017,241.36,241.99,235.23,235.33,227.91,3358200.0
Jun 26 2017,245.99,247.90,241.20,242.75,235.09,3210300.0
Jun 23 2017,243.54,246.87,242.79,245.26,237.52,3498500.0
Jun 22 2017,245.51,246.41,243.08,244.04,236.34,1866600.0
Jun 21 2017,243.58,245.91,241.92,245.12,237.39,3499800.0
Jun 20 2017,242.00,243.65,239.85,239.99,232.42,2442900.0
Jun 19 2017,244.81,244.81,240.35,241.15,233.54,2851900.0
Jun 16 2017,238.93,239.43,235.13,236.25,228.80,3581900.0
Jun 15 2017,235.34,239.49,235.27,237.99,230.48,2752700.0
Jun 14 2017,243.57,244.95,237.63,240.54,231.96,3450900.0
Jun 13 2017,244.96,247.91,241.67,242.94,234.28,3085300.0
Jun 12 2017,240.40,243.11,235.75,242.67,234.02,5487200.0
Jun 09 2017,255.51,256.00,241.45,243.34,234.66,5819100.0
Jun 08 2017,255.00,256.10,252.32,254.95,245.86,2797100.0
Jun 07 2017,253.68,255.85,252.97,254.28,245.21,2929000.0
Jun 06 2017,250.77,255.34,250.62,253.86,244.81,2965300.0
Jun 05 2017,254.00,256.78,250.20,252.21,243.22,3953200.0
Jun 02 2017,248.54,255.82,244.15,254.53,245.46,10861300.0
Jun 01 2017,241.60,241.87,233.81,234.59,226.23,6377400.0
May 31 2017,242.52,242.89,237.56,239.48,230.94,4483000.0
May 30 2017,240.50,241.39,239.00,239.82,231.27,2936400.0
May 26 2017,240.90,241.60,238.32,241.21,232.61,1312000.0
May 25 2017,241.11,241.56,238.73,240.86,232.27,1901000.0
May 24 2017,238.46,240.01,236.97,239.60,231.06,1639200.0
May 23 2017,238.35,238.93,235.84,236.54,228.11,1369600.0
May 22 2017,235.53,238.98,234.22,238.38,229.88,2041900.0
May 19 2017,236.71,236.99,232.05,234.10,225.75,3581200.0
May 18 2017,231.58,238.62,227.68,237.66,229.19,3069900.0
May 17 2017,238.00,238.97,231.09,231.18,222.94,3144700.0
May 16 2017,239.94,241.29,238.69,240.68,232.10,1812800.0
May 15 2017,235.61,239.90,235.00,239.03,230.51,2917200.0
May 12 2017,231.48,236.05,230.84,235.96,227.55,2585200.0
May 11 2017,230.68,231.85,228.24,231.09,222.85,1482300.0
May 10 2017,229.49,233.42,228.69,231.33,223.08,2443300.0
May 09 2017,225.62,229.40,224.71,228.46,220.32,1926100.0
May 08 2017,226.52,227.10,223.86,225.08,217.06,1744800.0
May 05 2017,224.96,226.49,224.05,226.45,218.38,2312800.0
May 04 2017,225.26,225.86,221.86,223.40,215.44,1624500.0
May 03 2017,224.51,226.19,223.55,224.90,216.88,1800200.0
